5.405292e+08	-7.431833e+10	1.548395e+12	4.380126e+08	3.077854e+09	-4.815104e+08	-6.983546e+09	4.422637e+11	-3.330633e+08	2.636448e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
5.542313e+08	-6.176331e+10	1.199260e+12	4.487693e+08	3.133249e+09	-8.802453e+08	-1.786110e+10	2.661941e+12	-3.750947e+08	3.873976e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
6.132770e+08	-1.169961e+11	2.922207e+12	6.714461e+08	3.207116e+09	-3.555433e+08	-2.288914e+10	9.776362e+11	-3.732653e+08	3.452649e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
5.500130e+08	-8.690897e+10	2.344172e+12	6.552689e+08	1.618348e+09	-8.169683e+08	-2.128846e+10	2.575046e+12	-4.040519e+08	7.195522e+08	9.500000e+09	2.372000e+09	49.781915	15.631231	34.586854	AFE
7.688419e+08	-1.722559e+11	4.749170e+12	8.098337e+08	4.083766e+09	-6.769050e+08	-2.281580e+10	1.046018e+12	-4.104449e+08	6.299434e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
8.078130e+08	-1.661086e+11	4.334051e+12	7.903895e+08	1.629723e+09	-5.060582e+08	-2.678518e+10	1.476222e+12	-3.182993e+08	8.728082e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
6.285482e+08	-1.051163e+11	2.185919e+12	7.070056e+08	1.479452e+09	-8.457079e+08	-1.379456e+10	2.995042e+12	-3.978900e+08	3.219865e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
5.784610e+08	-1.092850e+11	2.748728e+12	6.215333e+08	8.333121e+08	-5.059525e+08	-1.403308e+10	3.288164e+11	-3.022476e+08	7.445488e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.388771e+08	-1.060517e+11	2.714121e+12	6.384294e+08	3.530813e+09	-8.529427e+08	-1.529486e+10	2.001387e+12	-3.720668e+08	6.417323e+08	9.500000e+09	2.372000e+09	40.490864	50.662114	8.847022	AFE
5.894225e+08	-9.032227e+10	1.971298e+12	6.881673e+08	2.615271e+09	-8.296877e+08	-2.028982e+10	2.963754e+12	-4.264712e+08	7.204819e+08	9.500000e+09	2.372000e+09	6.722839	49.149542	44.127619	AFE
